classifier,score_name,scoring,scoring avg,data
Naive Bayes,f1_weighted,[0.27152318 0.77581522 0.81599197 0.74573494 0.71447693],0.6647084469904874,individuals per player
Naive Bayes,neg_log_loss,[-2.97014319 -0.59414764 -0.4928655  -0.57271583 -0.53118928],-1.0322122902365432,individuals per player
Naive Bayes,precision,[0.         0.71232877 0.76119403 0.69444444 0.65060241],0.5637139302114065,individuals per player
Naive Bayes,recall,[0.         0.94545455 0.92727273 0.90909091 1.        ],0.7563636363636363,individuals per player
Naive Bayes,jaccard,[0.         0.68421053 0.71830986 0.64935065 0.65060241],0.5404946888919845,individuals per player
Naive Bayes,roc_auc,[0.38247934 0.72132231 0.87504132 0.77003367 0.82626263],0.7150278543005817,individuals per player
Naive Bayes,roc_auc_ovr,[0.38247934 0.72132231 0.87504132 0.77003367 0.82626263],0.7150278543005817,individuals per player
Naive Bayes,roc_auc_ovo,[0.38247934 0.72132231 0.87504132 0.77003367 0.82626263],0.7150278543005817,individuals per player
Naive Bayes,roc_auc_ovr_weighted,[0.38247934 0.72132231 0.87504132 0.77003367 0.82626263],0.7150278543005817,individuals per player
Naive Bayes,roc_auc_ovo_weighted,[0.38247934 0.72132231 0.87504132 0.77003367 0.82626263],0.7150278543005817,individuals per player
QDA,accuracy,[0.36363636 0.68181818 0.78181818 0.70642202 0.73394495],0.6535279399499583,individuals per player
QDA,balanced_accuracy,[0.36363636 0.68181818 0.78181818 0.70589226 0.73484848],0.6536026936026935,individuals per player
QDA,average_precision,[0.41094217 0.6943881  0.81451294 0.65059706 0.77254339],0.6685967321402868,individuals per player
QDA,neg_brier_score,[-0.55380167 -0.20511982 -0.16375625 -0.21715478 -0.18005106],-0.2639767177234461,individuals per player
QDA,f1,[0.         0.69565217 0.8        0.72413793 0.75630252],0.5952185251911859,individuals per player
QDA,f1_micro,[0.36363636 0.68181818 0.78181818 0.70642202 0.73394495],0.6535279399499583,individuals per player
QDA,f1_macro,[0.26666667 0.68115942 0.78       0.70520622 0.73168661],0.6329437842830558,individuals per player
QDA,f1_weighted,[0.26666667 0.68115942 0.78       0.70537991 0.73146078],0.6329333545649758,individuals per player
QDA,neg_log_loss,[-2.87817343 -0.59364016 -0.50217159 -0.64429028 -0.5328648 ],-1.030228052726884,individuals per player
QDA,precision,[0.         0.66666667 0.73846154 0.68852459 0.69230769],0.5571920975199663,individuals per player
QDA,recall,[0.         0.72727273 0.87272727 0.76363636 0.83333333],0.6393939393939394,individuals per player
QDA,jaccard,[0.         0.53333333 0.66666667 0.56756757 0.60810811],0.4751351351351351,individuals per player
QDA,roc_auc,[0.38909091 0.75338843 0.84033058 0.72491582 0.78821549],0.699188246097337,individuals per player
QDA,roc_auc_ovr,[0.38909091 0.75338843 0.84033058 0.72491582 0.78821549],0.699188246097337,individuals per player
QDA,roc_auc_ovo,[0.38909091 0.75338843 0.84033058 0.72491582 0.78821549],0.699188246097337,individuals per player
QDA,roc_auc_ovr_weighted,[0.38909091 0.75338843 0.84033058 0.72491582 0.78821549],0.699188246097337,individuals per player
QDA,roc_auc_ovo_weighted,[0.38909091 0.75338843 0.84033058 0.72491582 0.78821549],0.699188246097337,individuals per player
Bagging,accuracy,[0.26363636 0.54545455 0.82727273 0.7706422  0.40366972],0.5621351125938283,individuals per player
